HKKOOD	SAP_HKKOOD	NIMETUS	HIND	HULK	ALATES_KUUP	KUNI_KUUP	PA_HM	HKLIIK	AMB_STATS	HAMB_TUNNUS			
1F2111	0000000000001F2111	Rekonstruktiivoperatsioon aorto (bi)femoraalsel või ilio-femoraalsel bypassil ning nende ühendustel	1 506,99		1.04.2019			OPERATSIOONID	12				
1F2201	0000000000001F2201	Aordi aneurüsmi endovaskulaarne proteesimine	706,94		1.01.2014	31.12.2014		OPERATSIOONID	13				
1F2201	0000000000001F2201	Aordi aneurüsmi endovaskulaarne proteesimine	752,95		1.01.2015	31.12.2015		OPERATSIOONID	13				
1F2201	0000000000001F2201	Aordi aneurüsmi endovaskulaarne proteesimine	798,11		1.01.2016	31.12.2016		OPERATSIOONID	13				
1F2201	0000000000001F2201	Aordi aneurüsmi endovaskulaarne proteesimine	798,15		1.01.2017	31.03.2017		OPERATSIOONID	13				
1F2201	0000000000001F2201	Aordi aneurüsmi endovaskulaarne proteesimine	840,84		1.04.2017	31.03.2018		OPERATSIOONID	13				
1F2201	0000000000001F2201	Aordi aneurüsmi endovaskulaarne proteesimine	899,42		1.04.2018	31.12.2018		OPERATSIOONID	13				
1F2201	0000000000001F2201	Aordi aneurüsmi endovaskulaarne proteesimine	978,46		1.01.2019	31.03.2019		OPERATSIOONID	13				
1F2201	0000000000001F2201	Aordi aneurüsmi endovaskulaarne proteesimine	1 036,19		1.04.2019			OPERATSIOONID	13				
1G2102	0000000000001G2102	Trahhea resektsioon	1 232,86		1.01.2016			OPERATSIOONID	12				
1G2103	0000000000001G2103	VATS mediastiinumi tuumori või tsüsti eemaldamiseks või operatsiooniks söögitorul	531,71		1.01.2016	31.12.2016		OPERATSIOONID	13				
1G2103	0000000000001G2103	VATS mediastiinumi tuumori või tsüsti eemaldamiseks või operatsiooniks söögitorul	531,76		1.01.2017	31.03.2017		OPERATSIOONID	13				
1G2103	0000000000001G2103	VATS mediastiinumi tuumori või tsüsti eemaldamiseks või operatsiooniks söögitorul	560,70		1.04.2017	31.03.2018		OPERATSIOONID	13				
1G2103	0000000000001G2103	VATS mediastiinumi tuumori või tsüsti eemaldamiseks või operatsiooniks söögitorul	599,72		1.04.2018	31.12.2018		OPERATSIOONID	13				
1G2103	0000000000001G2103	VATS mediastiinumi tuumori või tsüsti eemaldamiseks või operatsiooniks söögitorul	697,45		1.01.2019	31.03.2019		OPERATSIOONID	13				
1G2103	0000000000001G2103	VATS mediastiinumi tuumori või tsüsti eemaldamiseks või operatsiooniks söögitorul	737,25		1.04.2019			OPERATSIOONID	13				
1H2101	0000000000001H2101	Onkoplastiline rinnanäärme operatsioon	583,11		1.01.2017	31.03.2017		OPERATSIOONID	13				
1H2101	0000000000001H2101	Onkoplastiline rinnanäärme operatsioon	613,75		1.04.2017	31.12.2017		OPERATSIOONID	13				
1H2101	0000000000001H2101	Onkoplastiline rinnanäärme operatsioon	750,53		1.01.2018	31.03.2018		OPERATSIOONID	13				
1H2101	0000000000001H2101	Onkoplastiline rinnanäärme operatsioon	791,97		1.04.2018	31.12.2018		OPERATSIOONID	13				
1H2101	0000000000001H2101	Onkoplastiline rinnanäärme operatsioon	838,01		1.01.2019	31.03.2019		OPERATSIOONID	13				
1H2101	0000000000001H2101	Onkoplastiline rinnanäärme operatsioon	879,75		1.04.2019			OPERATSIOONID	13				
1H2102	0000000000001H2102	Rinnanäärme sektorresektsioon	281,06		1.01.2017	31.03.2017		OPERATSIOONID	13				
1H2102	0000000000001H2102	Rinnanäärme sektorresektsioon	293,21		1.04.2017	31.12.2017		OPERATSIOONID	13				
1H2102	0000000000001H2102	Rinnanäärme sektorresektsioon	359,14		1.01.2018	31.03.2018		OPERATSIOONID	13				
1H2102	0000000000001H2102	Rinnanäärme sektorresektsioon	376,05		1.04.2018	31.12.2018		OPERATSIOONID	13				
1H2102	0000000000001H2102	Rinnanäärme sektorresektsioon	383,66		1.01.2019	31.03.2019		OPERATSIOONID	13				
1H2102	0000000000001H2102	Rinnanäärme sektorresektsioon	399,40		1.04.2019			OPERATSIOONID	13				
1H2103	0000000000001H2103	Rinnanäärme sektorresektsioon näärmekoe osalise nihutamisega	315,73		1.01.2017	31.03.2017		OPERATSIOONID	13				
1H2103	0000000000001H2103	Rinnanäärme sektorresektsioon näärmekoe osalise nihutamisega	329,66		1.04.2017	31.12.2017		OPERATSIOONID	13				
1H2103	0000000000001H2103	Rinnanäärme sektorresektsioon näärmekoe osalise nihutamisega	403,72		1.01.2018	31.03.2018		OPERATSIOONID	13				
1H2103	0000000000001H2103	Rinnanäärme sektorresektsioon näärmekoe osalise nihutamisega	423,06		1.04.2018	31.12.2018		OPERATSIOONID	13				
1H2103	0000000000001H2103	Rinnanäärme sektorresektsioon näärmekoe osalise nihutamisega	431,52		1.01.2019	31.03.2019		OPERATSIOONID	13				
1H2103	0000000000001H2103	Rinnanäärme sektorresektsioon näärmekoe osalise nihutamisega	449,66		1.04.2019			OPERATSIOONID	13				
1H2104	0000000000001H2104	Rinnanäärme korduv sektorresektsioon (kasvaja lõikepiiril)	360,33		1.01.2017	31.03.2017		OPERATSIOONID	13				
1H2104	0000000000001H2104	Rinnanäärme korduv sektorresektsioon (kasvaja lõikepiiril)	377,82		1.04.2017	31.12.2017		OPERATSIOONID	13				
1H2104	0000000000001H2104	Rinnanäärme korduv sektorresektsioon (kasvaja lõikepiiril)	462,34		1.01.2018	31.03.2018		OPERATSIOONID	13				
1H2104	0000000000001H2104	Rinnanäärme korduv sektorresektsioon (kasvaja lõikepiiril)	486,54		1.04.2018	31.12.2018		OPERATSIOONID	13				
1H2104	0000000000001H2104	Rinnanäärme korduv sektorresektsioon (kasvaja lõikepiiril)	496,69		1.01.2019	31.03.2019		OPERATSIOONID	13				
1H2104	0000000000001H2104	Rinnanäärme korduv sektorresektsioon (kasvaja lõikepiiril)	519,65		1.04.2019			OPERATSIOONID	13				
1H2105	0000000000001H2105	Rinnanäärme eemaldamine	336,22		1.01.2017	31.03.2017		OPERATSIOONID	13				
1H2105	0000000000001H2105	Rinnanäärme eemaldamine	350,15		1.04.2017	31.12.2017		OPERATSIOONID	13				
1H2105	0000000000001H2105	Rinnanäärme eemaldamine	429,02		1.01.2018	31.03.2018		OPERATSIOONID	13				
1H2105	0000000000001H2105	Rinnanäärme eemaldamine	448,36		1.04.2018	31.12.2018		OPERATSIOONID	13				
1H2105	0000000000001H2105	Rinnanäärme eemaldamine	476,60		1.01.2019	31.03.2019		OPERATSIOONID	13				
1H2105	0000000000001H2105	Rinnanäärme eemaldamine	494,74		1.04.2019			OPERATSIOONID	13				
1H2106	0000000000001H2106	Rinnanäärme sektorresektsioon lümfisõlmede eemaldamisega	368,28		1.01.2017	31.03.2017		OPERATSIOONID	13				
1H2106	0000000000001H2106	Rinnanäärme sektorresektsioon lümfisõlmede eemaldamisega	385,77		1.04.2017	31.12.2017		OPERATSIOONID	13				
1H2106	0000000000001H2106	Rinnanäärme sektorresektsioon lümfisõlmede eemaldamisega	472,16		1.01.2018	31.03.2018		OPERATSIOONID	13				
1H2106	0000000000001H2106	Rinnanäärme sektorresektsioon lümfisõlmede eemaldamisega	496,36		1.04.2018	31.12.2018		OPERATSIOONID	13				
1H2106	0000000000001H2106	Rinnanäärme sektorresektsioon lümfisõlmede eemaldamisega	530,53		1.01.2019	31.03.2019		OPERATSIOONID	13				
1H2106	0000000000001H2106	Rinnanäärme sektorresektsioon lümfisõlmede eemaldamisega	553,49		1.04.2019			OPERATSIOONID	13				
1H2107	0000000000001H2107	Rinnanäärme täielik eemaldamine koos lümfisõlmedega	376,86		1.01.2017	31.03.2017		OPERATSIOONID	13				
1H2107	0000000000001H2107	Rinnanäärme täielik eemaldamine koos lümfisõlmedega	394,35		1.04.2017	31.12.2017		OPERATSIOONID	13				
1H2107	0000000000001H2107	Rinnanäärme täielik eemaldamine koos lümfisõlmedega	482,75		1.01.2018	31.03.2018		OPERATSIOONID	13				
1H2107	0000000000001H2107	Rinnanäärme täielik eemaldamine koos lümfisõlmedega	506,95		1.04.2018	31.12.2018		OPERATSIOONID	13				
1H2107	0000000000001H2107	Rinnanäärme täielik eemaldamine koos lümfisõlmedega	541,12		1.01.2019	31.03.2019		OPERATSIOONID	13				
1H2107	0000000000001H2107	Rinnanäärme täielik eemaldamine koos lümfisõlmedega	564,08		1.04.2019			OPERATSIOONID	13				
1H2108	0000000000001H2108	Subkutaanne rinnanäärme eemaldamine	437,19		1.01.2017	31.03.2017		OPERATSIOONID	13				
1H2108	0000000000001H2108	Subkutaanne rinnanäärme eemaldamine	458,25		1.04.2017	31.12.2017		OPERATSIOONID	13				
1H2108	0000000000001H2108	Subkutaanne rinnanäärme eemaldamine	560,80		1.01.2018	31.03.2018		OPERATSIOONID	13				
1H2108	0000000000001H2108	Subkutaanne rinnanäärme eemaldamine	589,85		1.04.2018	31.12.2018		OPERATSIOONID	13				
1H2108	0000000000001H2108	Subkutaanne rinnanäärme eemaldamine	629,96		1.01.2019	31.03.2019		OPERATSIOONID	13				
1H2108	0000000000001H2108	Subkutaanne rinnanäärme eemaldamine	657,73		1.04.2019			OPERATSIOONID	13				
1H2109	0000000000001H2109	Rinnanäärme valvurlümfisõlme biopsia	264,69		1.01.2017	31.03.2017		OPERATSIOONID	13				
1H2109	0000000000001H2109	Rinnanäärme valvurlümfisõlme biopsia	278,62		1.04.2017	31.12.2017		OPERATSIOONID	13				
1H2109	0000000000001H2109	Rinnanäärme valvurlümfisõlme biopsia	340,70		1.01.2018	31.03.2018		OPERATSIOONID	13				
1H2109	0000000000001H2109	Rinnanäärme valvurlümfisõlme biopsia	360,04		1.04.2018	31.12.2018		OPERATSIOONID	13				
1H2109	0000000000001H2109	Rinnanäärme valvurlümfisõlme biopsia	389,01		1.01.2019	31.03.2019		OPERATSIOONID	13				
1H2109	0000000000001H2109	Rinnanäärme valvurlümfisõlme biopsia	407,16		1.04.2019			OPERATSIOONID	13				
1H2110	0000000000001H2110	Koeekspandri asetamine või eemaldamine	487,86		1.01.2017	31.03.2017		OPERATSIOONID	13				
1H2110	0000000000001H2110	Koeekspandri asetamine või eemaldamine	513,13		1.04.2017	31.12.2017		OPERATSIOONID	13				
1H2110	0000000000001H2110	Koeekspandri asetamine või eemaldamine	627,57		1.01.2018	31.03.2018		OPERATSIOONID	13				
1H2110	0000000000001H2110	Koeekspandri asetamine või eemaldamine	662,44		1.04.2018	31.12.2018		OPERATSIOONID	13				
1H2110	0000000000001H2110	Koeekspandri asetamine või eemaldamine	710,54		1.01.2019	31.03.2019		OPERATSIOONID	13				
1H2110	0000000000001H2110	Koeekspandri asetamine või eemaldamine	743,87		1.04.2019			OPERATSIOONID	13				
1H2111	0000000000001H2111	Rinnanäärme eemaldamine, plastika ja/või  rekonstruktsioon proteesiga	487,86		1.01.2017	31.03.2017		OPERATSIOONID	13				
1H2111	0000000000001H2111	Rinnanäärme eemaldamine, plastika ja/või  rekonstruktsioon proteesiga	513,13		1.04.2017	31.12.2017		OPERATSIOONID	13				
1H2111	0000000000001H2111	Rinnanäärme eemaldamine, plastika ja/või  rekonstruktsioon proteesiga	627,57		1.01.2018	31.03.2018		OPERATSIOONID	13				
1H2111	0000000000001H2111	Rinnanäärme eemaldamine, plastika ja/või  rekonstruktsioon proteesiga	662,44		1.04.2018	31.12.2018		OPERATSIOONID	13				
1H2111	0000000000001H2111	Rinnanäärme eemaldamine, plastika ja/või  rekonstruktsioon proteesiga	710,54		1.01.2019	31.03.2019		OPERATSIOONID	13				
1H2111	0000000000001H2111	Rinnanäärme eemaldamine, plastika ja/või  rekonstruktsioon proteesiga	743,87		1.04.2019			OPERATSIOONID	13				
1H2112	0000000000001H2112	Rinnaimplantaadi eemaldamine	389,62		1.01.2017	31.03.2017		OPERATSIOONID	13				
1H2112	0000000000001H2112	Rinnaimplantaadi eemaldamine	407,11		1.04.2017	31.12.2017		OPERATSIOONID	13				
1H2112	0000000000001H2112	Rinnaimplantaadi eemaldamine	498,51		1.01.2018	31.03.2018		OPERATSIOONID	13				
1H2112	0000000000001H2112	Rinnaimplantaadi eemaldamine	522,70		1.04.2018	31.12.2018		OPERATSIOONID	13				
1H2112	0000000000001H2112	Rinnaimplantaadi eemaldamine	556,88		1.01.2019	31.03.2019		OPERATSIOONID	13				
1H2112	0000000000001H2112	Rinnaimplantaadi eemaldamine	579,84		1.04.2019			OPERATSIOONID	13				
1H2113	0000000000001H2113	Rinna korrigeerimine rinnavähi ravi järel	614,89		1.01.2017	31.03.2017		OPERATSIOONID	13				
1H2113	0000000000001H2113	Rinna korrigeerimine rinnavähi ravi järel	647,28		1.04.2017	31.12.2017		OPERATSIOONID	13				
1H2113	0000000000001H2113	Rinna korrigeerimine rinnavähi ravi järel	791,52		1.01.2018	31.03.2018		OPERATSIOONID	13				
1H2113	0000000000001H2113	Rinna korrigeerimine rinnavähi ravi järel	836,10		1.04.2018	31.12.2018		OPERATSIOONID	13				
1H2113	0000000000001H2113	Rinna korrigeerimine rinnavähi ravi järel	896,06		1.01.2019	31.03.2019		OPERATSIOONID	13				
1H2113	0000000000001H2113	Rinna korrigeerimine rinnavähi ravi järel	939,02		1.04.2019			OPERATSIOONID	13				
1H2114	0000000000001H2114	Rinnanäärme reduktsioonplastika	518,60		1.01.2017	31.03.2017		OPERATSIOONID	13				
1H2114	0000000000001H2114	Rinnanäärme reduktsioonplastika	545,61		1.04.2017	31.12.2017		OPERATSIOONID	13				
1H2114	0000000000001H2114	Rinnanäärme reduktsioonplastika	667,26		1.01.2018	31.03.2018		OPERATSIOONID	13				
1H2114	0000000000001H2114	Rinnanäärme reduktsioonplastika	704,25		1.04.2018	31.12.2018		OPERATSIOONID	13				
1H2114	0000000000001H2114	Rinnanäärme reduktsioonplastika	750,29		1.01.2019	31.03.2019		OPERATSIOONID	13				
1H2114	0000000000001H2114	Rinnanäärme reduktsioonplastika	785,60		1.04.2019			OPERATSIOONID	13				
1H2115	0000000000001H2115	Rinnanibu rekonstruktsioon	212,52		1.01.2017	31.03.2017		OPERATSIOONID	13				
1H2115	0000000000001H2115	Rinnanibu rekonstruktsioon	221,19		1.04.2017	31.12.2017		OPERATSIOONID	13				
1H2115	0000000000001H2115	Rinnanibu rekonstruktsioon	271,04		1.01.2018	31.03.2018		OPERATSIOONID	13				
1H2115	0000000000001H2115	Rinnanibu rekonstruktsioon	283,10		1.04.2018	31.12.2018		OPERATSIOONID	13				
1H2115	0000000000001H2115	Rinnanibu rekonstruktsioon	295,20		1.01.2019	31.03.2019		OPERATSIOONID	13				
1H2115	0000000000001H2115	Rinnanibu rekonstruktsioon	306,60		1.04.2019			OPERATSIOONID	13				
1J2133	0000000000001J2133	Rippuva kõhunahavoldi plastiline operatsioon 	753,02		1.01.2018	31.03.2018		OPERATSIOONID	13				
1J2133	0000000000001J2133	Rippuva kõhunahavoldi plastiline operatsioon 	804,25		1.04.2018	31.12.2018		OPERATSIOONID	13				
1J2133	0000000000001J2133	Rippuva kõhunahavoldi plastiline operatsioon 	821,84		1.01.2019	31.03.2019		OPERATSIOONID	13				
1J2133	0000000000001J2133	Rippuva kõhunahavoldi plastiline operatsioon 	874,32		1.04.2019			OPERATSIOONID	13				
1K2104	0000000000001K2104	Ureetropeksia (stressinkontinentsi operatsioonid)	324,48		1.01.2016			OPERATSIOONID	13				
1K2202	0000000000001K2202	Neeru primaarsete ja sekundaarsete tuumorite krüoablatsioon	5 257,09		1.01.2016	31.12.2016		OPERATSIOONID	13				
1K2202	0000000000001K2202	Neeru primaarsete ja sekundaarsete tuumorite krüoablatsioon	5 257,14		1.01.2017	31.03.2017		OPERATSIOONID	13				
1K2202	0000000000001K2202	Neeru primaarsete ja sekundaarsete tuumorite krüoablatsioon	5 268,01		1.04.2017	31.03.2018		OPERATSIOONID	13				
1K2202	0000000000001K2202	Neeru primaarsete ja sekundaarsete tuumorite krüoablatsioon	5 282,87		1.04.2018	31.12.2018		OPERATSIOONID	13				
1K2202	0000000000001K2202	Neeru primaarsete ja sekundaarsete tuumorite krüoablatsioon	5 302,16		1.01.2019	31.03.2019		OPERATSIOONID	13				
1K2202	0000000000001K2202	Neeru primaarsete ja sekundaarsete tuumorite krüoablatsioon	5 316,44		1.04.2019			OPERATSIOONID	13				
1L2102	0000000000001L2102	Amnioni membraani käitlemine ja säilitamine	915,49		1.01.2016	31.12.2016		OPERATSIOONID	13				
1L2102	0000000000001L2102	Amnioni membraani käitlemine ja säilitamine	915,53		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2102	0000000000001L2102	Amnioni membraani käitlemine ja säilitamine	937,10		1.04.2017	31.03.2018		OPERATSIOONID	13				
1L2102	0000000000001L2102	Amnioni membraani käitlemine ja säilitamine	968,00		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2102	0000000000001L2102	Amnioni membraani käitlemine ja säilitamine	1 043,38		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2102	0000000000001L2102	Amnioni membraani käitlemine ja säilitamine	1 071,76		1.04.2019			OPERATSIOONID	13				
1L2103	0000000000001L2103	Hümenektoomia	114,16		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2103	0000000000001L2103	Hümenektoomia	118,44		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2103	0000000000001L2103	Hümenektoomia	145,21		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2103	0000000000001L2103	Hümenektoomia	151,12		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2103	0000000000001L2103	Hümenektoomia	148,47		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2103	0000000000001L2103	Hümenektoomia	153,97		1.04.2019			OPERATSIOONID	13				
1L2104	0000000000001L2104	Healoomulise kasvaja eemaldamine välistelt suguelunditelt, tupest, sh Bartholini näärmete operatsioonid	143,80		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2104	0000000000001L2104	Healoomulise kasvaja eemaldamine välistelt suguelunditelt, tupest, sh Bartholini näärmete operatsioonid	150,89		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2104	0000000000001L2104	Healoomulise kasvaja eemaldamine välistelt suguelunditelt, tupest, sh Bartholini näärmete operatsioonid	184,61		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2104	0000000000001L2104	Healoomulise kasvaja eemaldamine välistelt suguelunditelt, tupest, sh Bartholini näärmete operatsioonid	194,77		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2104	0000000000001L2104	Healoomulise kasvaja eemaldamine välistelt suguelunditelt, tupest, sh Bartholini näärmete operatsioonid	191,60		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2104	0000000000001L2104	Healoomulise kasvaja eemaldamine välistelt suguelunditelt, tupest, sh Bartholini näärmete operatsioonid	200,50		1.04.2019			OPERATSIOONID	13				
1L2105	0000000000001L2105	Emakaõõne abrasioon	101,95		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2105	0000000000001L2105	Emakaõõne abrasioon	106,06		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2105	0000000000001L2105	Emakaõõne abrasioon	129,96		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2105	0000000000001L2105	Emakaõõne abrasioon	135,91		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2105	0000000000001L2105	Emakaõõne abrasioon	133,96		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2105	0000000000001L2105	Emakaõõne abrasioon	139,02		1.04.2019			OPERATSIOONID	13				
1L2106	0000000000001L2106	Emakakaela konisatsioon	241,03		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2106	0000000000001L2106	Emakakaela konisatsioon	245,69		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2106	0000000000001L2106	Emakakaela konisatsioon	302,23		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2106	0000000000001L2106	Emakakaela konisatsioon	308,83		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2106	0000000000001L2106	Emakakaela konisatsioon	306,36		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2106	0000000000001L2106	Emakakaela konisatsioon	312,24		1.04.2019			OPERATSIOONID	13				
1L2107	0000000000001L2107	Vulva ja paravaginaalsete hematoomide operatsioonid	217,76		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2107	0000000000001L2107	Vulva ja paravaginaalsete hematoomide operatsioonid	231,10		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2107	0000000000001L2107	Vulva ja paravaginaalsete hematoomide operatsioonid	282,17		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2107	0000000000001L2107	Vulva ja paravaginaalsete hematoomide operatsioonid	300,70		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2107	0000000000001L2107	Vulva ja paravaginaalsete hematoomide operatsioonid	319,52		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2107	0000000000001L2107	Vulva ja paravaginaalsete hematoomide operatsioonid	336,86		1.04.2019			OPERATSIOONID	13				
1L2108	0000000000001L2108	Tupe rekonstruktsioon oma kudedega	257,88		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2108	0000000000001L2108	Tupe rekonstruktsioon oma kudedega	269,65		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2108	0000000000001L2108	Tupe rekonstruktsioon oma kudedega	377,25		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2108	0000000000001L2108	Tupe rekonstruktsioon oma kudedega	398,21		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2108	0000000000001L2108	Tupe rekonstruktsioon oma kudedega	393,11		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2108	0000000000001L2108	Tupe rekonstruktsioon oma kudedega	412,86		1.04.2019			OPERATSIOONID	13				
1L2109	0000000000001L2109	Vulva resektsioon või hemivulvektoomia	251,47		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2109	0000000000001L2109	Vulva resektsioon või hemivulvektoomia	265,40		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2109	0000000000001L2109	Vulva resektsioon või hemivulvektoomia	324,39		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2109	0000000000001L2109	Vulva resektsioon või hemivulvektoomia	343,73		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2109	0000000000001L2109	Vulva resektsioon või hemivulvektoomia	338,98		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2109	0000000000001L2109	Vulva resektsioon või hemivulvektoomia	357,13		1.04.2019			OPERATSIOONID	13				
1L2110	0000000000001L2110	Operatsioon emakakaelal, sh amputatsioon	235,45		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2110	0000000000001L2110	Operatsioon emakakaelal, sh amputatsioon	248,19		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2110	0000000000001L2110	Operatsioon emakakaelal, sh amputatsioon	303,42		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2110	0000000000001L2110	Operatsioon emakakaelal, sh amputatsioon	321,14		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2110	0000000000001L2110	Operatsioon emakakaelal, sh amputatsioon	335,11		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2110	0000000000001L2110	Operatsioon emakakaelal, sh amputatsioon	351,65		1.04.2019			OPERATSIOONID	13				
1L2111	0000000000001L2111	Rektovaginaalsete, uretrovaginaalsete fistlite operatsioon tupe kaudu	364,80		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2111	0000000000001L2111	Rektovaginaalsete, uretrovaginaalsete fistlite operatsioon tupe kaudu	386,32		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2111	0000000000001L2111	Rektovaginaalsete, uretrovaginaalsete fistlite operatsioon tupe kaudu	471,89		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2111	0000000000001L2111	Rektovaginaalsete, uretrovaginaalsete fistlite operatsioon tupe kaudu	501,10		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2111	0000000000001L2111	Rektovaginaalsete, uretrovaginaalsete fistlite operatsioon tupe kaudu	519,33		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2111	0000000000001L2111	Rektovaginaalsete, uretrovaginaalsete fistlite operatsioon tupe kaudu	548,39		1.04.2019			OPERATSIOONID	13				
1L2112	0000000000001L2112	Operatsioon emakamanustel või -ligamentidel	359,17		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2112	0000000000001L2112	Operatsioon emakamanustel või -ligamentidel	376,66		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2112	0000000000001L2112	Operatsioon emakamanustel või -ligamentidel	460,91		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2112	0000000000001L2112	Operatsioon emakamanustel või -ligamentidel	485,11		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2112	0000000000001L2112	Operatsioon emakamanustel või -ligamentidel	503,34		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2112	0000000000001L2112	Operatsioon emakamanustel või -ligamentidel	526,30		1.04.2019			OPERATSIOONID	13				
1L2113	0000000000001L2113	Vulvektoomia 	360,47		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2113	0000000000001L2113	Vulvektoomia 	376,78		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2113	0000000000001L2113	Vulvektoomia 	461,33		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2113	0000000000001L2113	Vulvektoomia 	483,91		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2113	0000000000001L2113	Vulvektoomia 	501,08		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2113	0000000000001L2113	Vulvektoomia 	522,43		1.04.2019			OPERATSIOONID	13				
1L2114	0000000000001L2114	Tupe resektsioon	364,50		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2114	0000000000001L2114	Tupe resektsioon	385,56		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2114	0000000000001L2114	Tupe resektsioon	471,06		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2114	0000000000001L2114	Tupe resektsioon	500,11		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2114	0000000000001L2114	Tupe resektsioon	521,54		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2114	0000000000001L2114	Tupe resektsioon	549,31		1.04.2019			OPERATSIOONID	13				
1L2115	0000000000001L2115	Suurrasviku eemaldamine	337,22		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2115	0000000000001L2115	Suurrasviku eemaldamine	354,71		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2115	0000000000001L2115	Suurrasviku eemaldamine	433,81		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2115	0000000000001L2115	Suurrasviku eemaldamine	458,01		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2115	0000000000001L2115	Suurrasviku eemaldamine	476,24		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2115	0000000000001L2115	Suurrasviku eemaldamine	499,20		1.04.2019			OPERATSIOONID	13				
1L2116	0000000000001L2116	Emaka ja parameetriumi muud operatsioonid	325,85		1.01.2017	31.03.2017		OPERATSIOONID	13				
1L2116	0000000000001L2116	Emaka ja parameetriumi muud operatsioonid	339,78		1.04.2017	31.12.2017		OPERATSIOONID	13				
1L2116	0000000000001L2116	Emaka ja parameetriumi muud operatsioonid	416,21		1.01.2018	31.03.2018		OPERATSIOONID	13				
1L2116	0000000000001L2116	Emaka ja parameetriumi muud operatsioonid	435,55		1.04.2018	31.12.2018		OPERATSIOONID	13				
1L2116	0000000000001L2116	Emaka ja parameetriumi muud operatsioonid	450,59		1.01.2019	31.03.2019		OPERATSIOONID	13				
1L2116	0000000000001L2116	Emaka ja parameetriumi muud operatsioonid	468,74		1.04.2019			OPERATSIOONID	13				
